event_slug,event_start,event_end,cutoff_label,cutoff_utc,cutoff_local,cutoff_date,relative_day,post,contract_pair_id,contract_key,market_family_pm,pm_resolver_proxy,market_id_pm,title_pm,outcome_index_pm,outcome_name_pm,token_id_pm,synthetic_binary_pm,pm_price_source,market_id_kalshi,title_kalshi,yes_sub_title_kalshi,volume_pm,weight_pm_volume,pm_yes_price,k_yes_price,pm_minus_k,pm_source_trade_ts_local,k_source_trade_ts_local,match_confidence,match_basis
zelensky_suit,2025-06-30,2025-07-08,2025_06_29_close_1700_PT,2025-06-30 00:00:00+00:00,2025-06-29 17:00:00-07:00,2025-06-29,-1,0,election|win|branko_marinkovi|bolivia_president|year:2025|2025|543274|17849683858069937637491725401516486250615904612932801425636311554981022266375|KXBOLIVIAPRES-25-BM,election|win|branko_marinkovi|bolivia_president|year:2025|2025,election,uma_risk_exposed,543274,Will Branko Marinković win the 2025 Bolivia presidential election?,0,Yes,17849683858069937637491725401516486250615904612932801425636311554981022266375,False,binary_yes_token_price,KXBOLIVIAPRES-25-BM,Who will win the Bolivian presidential election?,Branko Marinković,337382.708581,337382.708581,0.001,0.09,-0.089,2025-06-29 15:09:33-07:00,2025-06-21 10:37:22.687062-07:00,0.78,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_29_close_1700_PT,2025-06-30 00:00:00+00:00,2025-06-29 17:00:00-07:00,2025-06-29,-1,0,election|win|chi_hyun_chung|bolivia_president|year:2025|2025|543263|65182144144608433456123000312637003192540674831461667961211058718188030456494|KXBOLIVIAPRES-25-CHC,election|win|chi_hyun_chung|bolivia_president|year:2025|2025,election,uma_risk_exposed,543263,Will Chi Hyun Chung win the 2025 Bolivia presidential election?,0,Yes,65182144144608433456123000312637003192540674831461667961211058718188030456494,False,binary_yes_token_price,KXBOLIVIAPRES-25-CHC,Who will win the Bolivian presidential election?,Chi Hyun Chung,119579.506818,119579.506818,0.002,0.06,-0.057999999999999996,2025-06-29 15:09:33-07:00,2025-06-03 12:59:43.587279-07:00,0.78,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_29_close_1700_PT,2025-06-30 00:00:00+00:00,2025-06-29 17:00:00-07:00,2025-06-29,-1,0,election|win|jack_ciattarelli|new_jersey_governor|year:2025|2025|551143|53937473648188783569836457104933054364348579768036516690207399280597410899636|GOVPARTYNJ-25-R,election|win|jack_ciattarelli|new_jersey_governor|year:2025|2025,election,uma_risk_exposed,551143,Will Jack Ciattarelli win the New Jersey Governor Election in 2025,0,Yes,53937473648188783569836457104933054364348579768036516690207399280597410899636,False,binary_yes_token_price,GOVPARTYNJ-25-R,Will Jack Ciattarelli win the 2025 New Jersey gubernatorial election?,Jack Ciattarelli,6037389.579269,6037389.579269,0.22,0.21,0.010000000000000009,2025-06-28 11:33:51-07:00,2025-06-29 07:18:36.180904-07:00,0.78,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_29_close_1700_PT,2025-06-30 00:00:00+00:00,2025-06-29 17:00:00-07:00,2025-06-29,-1,0,election|win|luis_arce|bolivia_president|year:2025|2025|543258|111174020960637389416810264600941186414004753111164399059354703606902594067832|KXBOLIVIAPRES-25-LA,election|win|luis_arce|bolivia_president|year:2025|2025,election,uma_risk_exposed,543258,Will Luis Arce win the 2025 Bolivia presidential election?,0,Yes,111174020960637389416810264600941186414004753111164399059354703606902594067832,False,binary_yes_token_price,KXBOLIVIAPRES-25-LA,Who will win the Bolivian presidential election?,Luis Arce,203278.343149,203278.343149,0.002,0.04,-0.038,2025-06-29 15:09:33-07:00,2025-06-19 13:55:54.437219-07:00,0.78,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_29_close_1700_PT,2025-06-30 00:00:00+00:00,2025-06-29 17:00:00-07:00,2025-06-29,-1,0,election|win|manfred_reyes_villa|bolivia_president|year:2025|2025|543261|6152631328921183884174711861052249809252829304303011603856221267194446351460|KXBOLIVIAPRES-25-MRV,election|win|manfred_reyes_villa|bolivia_president|year:2025|2025,election,uma_risk_exposed,543261,Will Manfred Reyes Villa win the 2025 Bolivia presidential election?,0,Yes,6152631328921183884174711861052249809252829304303011603856221267194446351460,False,binary_yes_token_price,KXBOLIVIAPRES-25-MRV,Who will win the Bolivian presidential election?,Manfred Reyes Villa,842586.658604,842586.658604,0.07000000144148846,0.13,-0.05999999855851154,2025-06-29 15:09:33-07:00,2025-06-24 04:28:12.009728-07:00,0.78,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_29_close_1700_PT,2025-06-30 00:00:00+00:00,2025-06-29 17:00:00-07:00,2025-06-29,-1,0,election|win|mikie_sherrill|new_jersey_governor|year:2025|2025|551137|23056089932958374419797522644901592808991002026498053086166940911059008923379|GOVPARTYNJ-25-D,election|win|mikie_sherrill|new_jersey_governor|year:2025|2025,election,uma_risk_exposed,551137,Will Mikie Sherrill win the New Jersey Governor Election in 2025,0,Yes,23056089932958374419797522644901592808991002026498053086166940911059008923379,False,binary_yes_token_price,GOVPARTYNJ-25-D,Will Mikie Sherrill win the 2025 New Jersey gubernatorial election?,Mikie Sherrill,7479198.557189,7479198.557189,0.8,0.79,0.010000000000000009,2025-06-29 13:05:43-07:00,2025-06-29 12:22:27.579989-07:00,0.78,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_29_close_1700_PT,2025-06-30 00:00:00+00:00,2025-06-29 17:00:00-07:00,2025-06-29,-1,0,election|win|samuel_doria_medina|bolivia_president|year:2025|2025|543260|86337476411225396782940416611040694123774553224828196996839974817619931765236|KXBOLIVIAPRES-25-SDM,election|win|samuel_doria_medina|bolivia_president|year:2025|2025,election,uma_risk_exposed,543260,Will Samuel Doria Medina win the 2025 Bolivia presidential election?,0,Yes,86337476411225396782940416611040694123774553224828196996839974817619931765236,False,binary_yes_token_price,KXBOLIVIAPRES-25-SDM,Who will win the Bolivian presidential election?,Samuel Doria Medina,1166200.271818,1166200.271818,0.3599998881987136,0.39,-0.030000111801286422,2025-06-29 15:09:33-07:00,2025-06-28 13:47:27.382423-07:00,0.78,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_29_close_1700_PT,2025-06-30 00:00:00+00:00,2025-06-29 17:00:00-07:00,2025-06-29,-1,0,leader_contact|meet|donald_trump|vladimir_putin|year:2025|536502|38401695605203516602153122926538006647911743428951157094417724792317068872612|KXWLEADER-25-VP,leader_contact|meet|donald_trump|vladimir_putin|year:2025,leader_contact,uma_risk_exposed,536502,Will Trump meet with Vladimir Putin in 2025?,0,Yes,38401695605203516602153122926538006647911743428951157094417724792317068872612,False,binary_yes_token_price,KXWLEADER-25-VP,Will Trump meet with Vladimir Putin before 2026?,Vladimir Putin,471641.4171,471641.4171,0.44,0.42,0.020000000000000018,2025-06-29 15:49:01-07:00,2025-06-29 08:48:58.104980-07:00,0.92,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_29_close_1700_PT,2025-06-30 00:00:00+00:00,2025-06-29 17:00:00-07:00,2025-06-29,-1,0,office_exit|leave_office|jerome_powell|year:2025|520930|44446628319261786751896876365833910598445252343588252409740203088317210950410|LEAVEPOWELL-25-DEC31,office_exit|leave_office|jerome_powell|year:2025,office_exit,uma_risk_exposed,520930,Jerome Powell out as Fed Chair in 2025?,0,Yes,44446628319261786751896876365833910598445252343588252409740203088317210950410,False,binary_yes_token_price,LEAVEPOWELL-25-DEC31,Powell leaves before 2026?,Before 2026,11760101.336012,11760101.336012,0.16999996089999597,0.17,-3.91000040400602e-08,2025-06-29 16:27:20-07:00,2025-06-29 15:15:29.396544-07:00,0.88,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_29_close_1700_PT,2025-06-30 00:00:00+00:00,2025-06-29 17:00:00-07:00,2025-06-29,-1,0,office_exit|leave_office|vladimir_putin|year:2025|527807|96309695544495520203095223116782609207881514291963878378807412991184449319557|KXLEADEROUT-25-VPUT,office_exit|leave_office|vladimir_putin|year:2025,office_exit,uma_risk_exposed,527807,Will Vladimir Putin be the first leader out in 2025?,0,Yes,96309695544495520203095223116782609207881514291963878378807412991184449319557,False,binary_yes_token_price,KXLEADEROUT-25-VPUT,Vladimir Putin out this year?,Vladimir Putin,1782662.475384,1782662.475384,0.016,0.03,-0.013999999999999999,2025-06-29 12:41:55-07:00,2025-06-25 10:59:21.286321-07:00,0.88,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_29_close_1700_PT,2025-06-30 00:00:00+00:00,2025-06-29 17:00:00-07:00,2025-06-29,-1,0,office_exit|leave_office|xi_jinping|year:2025|527808|58879554417654245921504722538657003216070105934999990003805612960977670880586|KXLEADEROUT-25-XJIN,office_exit|leave_office|xi_jinping|year:2025,office_exit,uma_risk_exposed,527808,Will Xi Jinping be the first leader out in 2025?,0,Yes,58879554417654245921504722538657003216070105934999990003805612960977670880586,False,binary_yes_token_price,KXLEADEROUT-25-XJIN,Xi Jinping out this year?,Xi Jinping,1833966.373545,1833966.373545,0.057,0.01,0.047,2025-06-29 14:35:49-07:00,2025-06-29 02:15:28.747541-07:00,0.88,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_29_close_1700_PT,2025-06-30 00:00:00+00:00,2025-06-29 17:00:00-07:00,2025-06-29,-1,0,office_exit|leave_office|xi_jinping|year:2025|551963|114304586861386186441621124384163963092522056897081085884483958561365015034812|KXLEADEROUT-25-XJIN,office_exit|leave_office|xi_jinping|year:2025,office_exit,uma_risk_exposed,551963,Xi Jinping out in 2025?,0,Yes,114304586861386186441621124384163963092522056897081085884483958561365015034812,False,binary_yes_token_price,KXLEADEROUT-25-XJIN,Xi Jinping out this year?,Xi Jinping,78655911.742866,78655911.742866,0.13,0.01,0.12000000000000001,2025-06-29 16:47:56-07:00,2025-06-29 02:15:28.747541-07:00,0.88,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_29_close_1700_PT,2025-06-30 00:00:00+00:00,2025-06-29 17:00:00-07:00,2025-06-29,-1,0,office_exit|resign|volodymyr_zelenskyy|year:2025|525157|74129046843921940913413587682588886122583847748489066762857187137233978267670|KXUKRAINERESIGN-26,office_exit|resign|volodymyr_zelenskyy|year:2025,office_exit,uma_risk_exposed,525157,Zelensky resigns in 2025?,0,Yes,74129046843921940913413587682588886122583847748489066762857187137233978267670,False,binary_yes_token_price,KXUKRAINERESIGN-26,"Will Volodymyr Zelenskyy resign before Jan 1, 2026?",Before 2026,639799.279247,639799.279247,0.0899999189999919,0.09,-8.100000808974883e-08,2025-06-28 05:56:54-07:00,2025-06-28 15:17:10.875884-07:00,0.88,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_29_close_1700_PT,2025-06-30 00:00:00+00:00,2025-06-29 17:00:00-07:00,2025-06-29,-1,0,policy_action|create|national_bitcoin_reserve|united_states|year:2025|516937|83894672511259544049673946661753374355328822374216474995072428966535091173758|KXBTCRESERVE-26-JAN01,policy_action|create|national_bitcoin_reserve|united_states|year:2025,policy_action,uma_risk_exposed,516937,US national Bitcoin reserve in 2025?,0,Yes,83894672511259544049673946661753374355328822374216474995072428966535091173758,False,binary_yes_token_price,KXBTCRESERVE-26-JAN01,"Will Trump create a National Bitcoin Reserve before Jan 1, 2026?","Before Jan 1, 2026",5526758.797978,5526758.797978,0.32,0.32,0.0,2025-06-29 14:34:35-07:00,2025-06-29 16:57:52.519066-07:00,0.78,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_29_close_1700_PT,2025-06-30 00:00:00+00:00,2025-06-29 17:00:00-07:00,2025-06-29,-1,0,policy_action|eliminate|department_of_education|united_states|year:2025|523188|60661165588332286306443081468695135979348107944620337686282849990456442563142|KXDOED-26-JAN01,policy_action|eliminate|department_of_education|united_states|year:2025,policy_action,uma_risk_exposed,523188,Will Trump end Department of Education in 2025?,0,Yes,60661165588332286306443081468695135979348107944620337686282849990456442563142,False,binary_yes_token_price,KXDOED-26-JAN01,"Will the Department of Education be eliminated before Jan 1, 2026?","Before Jan 1, 2026",900396.416301,900396.416301,0.071,0.09,-0.019000000000000003,2025-06-29 02:48:34-07:00,2025-06-29 11:36:15.416812-07:00,0.78,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_29_close_1700_PT,2025-06-30 00:00:00+00:00,2025-06-29 17:00:00-07:00,2025-06-29,-1,0,policy_action|start|recession|united_states|year:2025|516710|104173557214744537570424345347209544585775842950109756851652855913015295701992|RECSSNBER-25,policy_action|start|recession|united_states|year:2025,policy_action,uma_risk_exposed,516710,US recession in 2025?,0,Yes,104173557214744537570424345347209544585775842950109756851652855913015295701992,False,binary_yes_token_price,RECSSNBER-25,Will there be a recession in 2025?,Starts,11734512.428529,11734512.428529,0.26,0.25,0.010000000000000009,2025-06-29 16:51:22-07:00,2025-06-29 13:53:02.184110-07:00,0.78,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_30_open_0500_PT,2025-06-30 12:00:00+00:00,2025-06-30 05:00:00-07:00,2025-06-30,0,1,election|win|andr_nico_rodr_guez|bolivia_president|year:2025|2025|543259|21349083717605037525723335754807560771874175181325455859992777238860289139531|KXBOLIVIAPRES-25-AR,election|win|andr_nico_rodr_guez|bolivia_president|year:2025|2025,election,uma_risk_exposed,543259,Will Andrónico Rodríguez win the 2025 Bolivia presidential election?,0,Yes,21349083717605037525723335754807560771874175181325455859992777238860289139531,False,binary_yes_token_price,KXBOLIVIAPRES-25-AR,Who will win the Bolivian presidential election?,Andrónico Rodríguez,7326758.679552,7326758.679552,0.24,0.22,0.01999999999999999,2025-06-30 04:40:46-07:00,2025-06-30 02:52:22.247426-07:00,0.78,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_30_open_0500_PT,2025-06-30 12:00:00+00:00,2025-06-30 05:00:00-07:00,2025-06-30,0,1,election|win|branko_marinkovi|bolivia_president|year:2025|2025|543274|17849683858069937637491725401516486250615904612932801425636311554981022266375|KXBOLIVIAPRES-25-BM,election|win|branko_marinkovi|bolivia_president|year:2025|2025,election,uma_risk_exposed,543274,Will Branko Marinković win the 2025 Bolivia presidential election?,0,Yes,17849683858069937637491725401516486250615904612932801425636311554981022266375,False,binary_yes_token_price,KXBOLIVIAPRES-25-BM,Who will win the Bolivian presidential election?,Branko Marinković,337382.708581,337382.708581,0.002,0.09,-0.088,2025-06-30 04:56:36-07:00,2025-06-21 10:37:22.687062-07:00,0.78,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_30_open_0500_PT,2025-06-30 12:00:00+00:00,2025-06-30 05:00:00-07:00,2025-06-30,0,1,election|win|chi_hyun_chung|bolivia_president|year:2025|2025|543263|65182144144608433456123000312637003192540674831461667961211058718188030456494|KXBOLIVIAPRES-25-CHC,election|win|chi_hyun_chung|bolivia_president|year:2025|2025,election,uma_risk_exposed,543263,Will Chi Hyun Chung win the 2025 Bolivia presidential election?,0,Yes,65182144144608433456123000312637003192540674831461667961211058718188030456494,False,binary_yes_token_price,KXBOLIVIAPRES-25-CHC,Who will win the Bolivian presidential election?,Chi Hyun Chung,119579.506818,119579.506818,0.002,0.06,-0.057999999999999996,2025-06-30 03:57:36-07:00,2025-06-03 12:59:43.587279-07:00,0.78,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_30_open_0500_PT,2025-06-30 12:00:00+00:00,2025-06-30 05:00:00-07:00,2025-06-30,0,1,election|win|jack_ciattarelli|new_jersey_governor|year:2025|2025|551143|53937473648188783569836457104933054364348579768036516690207399280597410899636|GOVPARTYNJ-25-R,election|win|jack_ciattarelli|new_jersey_governor|year:2025|2025,election,uma_risk_exposed,551143,Will Jack Ciattarelli win the New Jersey Governor Election in 2025,0,Yes,53937473648188783569836457104933054364348579768036516690207399280597410899636,False,binary_yes_token_price,GOVPARTYNJ-25-R,Will Jack Ciattarelli win the 2025 New Jersey gubernatorial election?,Jack Ciattarelli,6037389.579269,6037389.579269,0.22,0.22,0.0,2025-06-28 11:33:51-07:00,2025-06-30 04:14:16.498884-07:00,0.78,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_30_open_0500_PT,2025-06-30 12:00:00+00:00,2025-06-30 05:00:00-07:00,2025-06-30,0,1,election|win|luis_arce|bolivia_president|year:2025|2025|543258|111174020960637389416810264600941186414004753111164399059354703606902594067832|KXBOLIVIAPRES-25-LA,election|win|luis_arce|bolivia_president|year:2025|2025,election,uma_risk_exposed,543258,Will Luis Arce win the 2025 Bolivia presidential election?,0,Yes,111174020960637389416810264600941186414004753111164399059354703606902594067832,False,binary_yes_token_price,KXBOLIVIAPRES-25-LA,Who will win the Bolivian presidential election?,Luis Arce,203278.343149,203278.343149,0.003,0.04,-0.037,2025-06-30 04:58:28-07:00,2025-06-19 13:55:54.437219-07:00,0.78,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_30_open_0500_PT,2025-06-30 12:00:00+00:00,2025-06-30 05:00:00-07:00,2025-06-30,0,1,election|win|manfred_reyes_villa|bolivia_president|year:2025|2025|543261|6152631328921183884174711861052249809252829304303011603856221267194446351460|KXBOLIVIAPRES-25-MRV,election|win|manfred_reyes_villa|bolivia_president|year:2025|2025,election,uma_risk_exposed,543261,Will Manfred Reyes Villa win the 2025 Bolivia presidential election?,0,Yes,6152631328921183884174711861052249809252829304303011603856221267194446351460,False,binary_yes_token_price,KXBOLIVIAPRES-25-MRV,Who will win the Bolivian presidential election?,Manfred Reyes Villa,842586.658604,842586.658604,0.06,0.05,0.009999999999999995,2025-06-30 03:43:40-07:00,2025-06-30 02:52:05.430813-07:00,0.78,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_30_open_0500_PT,2025-06-30 12:00:00+00:00,2025-06-30 05:00:00-07:00,2025-06-30,0,1,election|win|mikie_sherrill|new_jersey_governor|year:2025|2025|551137|23056089932958374419797522644901592808991002026498053086166940911059008923379|GOVPARTYNJ-25-D,election|win|mikie_sherrill|new_jersey_governor|year:2025|2025,election,uma_risk_exposed,551137,Will Mikie Sherrill win the New Jersey Governor Election in 2025,0,Yes,23056089932958374419797522644901592808991002026498053086166940911059008923379,False,binary_yes_token_price,GOVPARTYNJ-25-D,Will Mikie Sherrill win the 2025 New Jersey gubernatorial election?,Mikie Sherrill,7479198.557189,7479198.557189,0.8099997812998403,0.79,0.019999781299840258,2025-06-30 02:52:28-07:00,2025-06-30 02:08:22.215939-07:00,0.78,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_30_open_0500_PT,2025-06-30 12:00:00+00:00,2025-06-30 05:00:00-07:00,2025-06-30,0,1,election|win|samuel_doria_medina|bolivia_president|year:2025|2025|543260|86337476411225396782940416611040694123774553224828196996839974817619931765236|KXBOLIVIAPRES-25-SDM,election|win|samuel_doria_medina|bolivia_president|year:2025|2025,election,uma_risk_exposed,543260,Will Samuel Doria Medina win the 2025 Bolivia presidential election?,0,Yes,86337476411225396782940416611040694123774553224828196996839974817619931765236,False,binary_yes_token_price,KXBOLIVIAPRES-25-SDM,Who will win the Bolivian presidential election?,Samuel Doria Medina,1166200.271818,1166200.271818,0.36,0.39,-0.030000000000000027,2025-06-30 04:00:28-07:00,2025-06-28 13:47:27.382423-07:00,0.78,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_30_open_0500_PT,2025-06-30 12:00:00+00:00,2025-06-30 05:00:00-07:00,2025-06-30,0,1,leader_contact|meet|donald_trump|vladimir_putin|year:2025|536502|38401695605203516602153122926538006647911743428951157094417724792317068872612|KXWLEADER-25-VP,leader_contact|meet|donald_trump|vladimir_putin|year:2025,leader_contact,uma_risk_exposed,536502,Will Trump meet with Vladimir Putin in 2025?,0,Yes,38401695605203516602153122926538006647911743428951157094417724792317068872612,False,binary_yes_token_price,KXWLEADER-25-VP,Will Trump meet with Vladimir Putin before 2026?,Vladimir Putin,471641.4171,471641.4171,0.44,0.42,0.020000000000000018,2025-06-30 04:26:38-07:00,2025-06-29 08:48:58.104980-07:00,0.92,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_30_open_0500_PT,2025-06-30 12:00:00+00:00,2025-06-30 05:00:00-07:00,2025-06-30,0,1,leader_contact|visit|donald_trump|israel|before:2025-08-01|555433|75803083113304481871189130325120880199300493552616311390383002363547475167443|KXTRUMPVISITISRAEL-25,leader_contact|visit|donald_trump|israel|before:2025-08-01,leader_contact,uma_risk_exposed,555433,Will Trump visit Israel before August?,0,Yes,75803083113304481871189130325120880199300493552616311390383002363547475167443,False,binary_yes_token_price,KXTRUMPVISITISRAEL-25,"Will Trump visit Israel before Aug 1, 2025?","Before Aug 1, 2025",31959.539865,31959.539865,0.17999995485148157,0.11,0.06999995485148157,2025-06-30 03:02:18-07:00,2025-06-30 02:49:22.480342-07:00,0.92,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_30_open_0500_PT,2025-06-30 12:00:00+00:00,2025-06-30 05:00:00-07:00,2025-06-30,0,1,office_exit|leave_office|jerome_powell|year:2025|520930|44446628319261786751896876365833910598445252343588252409740203088317210950410|LEAVEPOWELL-25-DEC31,office_exit|leave_office|jerome_powell|year:2025,office_exit,uma_risk_exposed,520930,Jerome Powell out as Fed Chair in 2025?,0,Yes,44446628319261786751896876365833910598445252343588252409740203088317210950410,False,binary_yes_token_price,LEAVEPOWELL-25-DEC31,Powell leaves before 2026?,Before 2026,11760101.336012,11760101.336012,0.16,0.17,-0.010000000000000009,2025-06-30 02:25:05-07:00,2025-06-30 04:47:24.206722-07:00,0.88,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_30_open_0500_PT,2025-06-30 12:00:00+00:00,2025-06-30 05:00:00-07:00,2025-06-30,0,1,office_exit|leave_office|vladimir_putin|year:2025|527807|96309695544495520203095223116782609207881514291963878378807412991184449319557|KXLEADEROUT-25-VPUT,office_exit|leave_office|vladimir_putin|year:2025,office_exit,uma_risk_exposed,527807,Will Vladimir Putin be the first leader out in 2025?,0,Yes,96309695544495520203095223116782609207881514291963878378807412991184449319557,False,binary_yes_token_price,KXLEADEROUT-25-VPUT,Vladimir Putin out this year?,Vladimir Putin,1782662.475384,1782662.475384,0.016,0.03,-0.013999999999999999,2025-06-29 12:41:55-07:00,2025-06-25 10:59:21.286321-07:00,0.88,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_30_open_0500_PT,2025-06-30 12:00:00+00:00,2025-06-30 05:00:00-07:00,2025-06-30,0,1,office_exit|leave_office|xi_jinping|year:2025|527808|58879554417654245921504722538657003216070105934999990003805612960977670880586|KXLEADEROUT-25-XJIN,office_exit|leave_office|xi_jinping|year:2025,office_exit,uma_risk_exposed,527808,Will Xi Jinping be the first leader out in 2025?,0,Yes,58879554417654245921504722538657003216070105934999990003805612960977670880586,False,binary_yes_token_price,KXLEADEROUT-25-XJIN,Xi Jinping out this year?,Xi Jinping,1833966.373545,1833966.373545,0.057,0.01,0.047,2025-06-30 04:20:20-07:00,2025-06-29 02:15:28.747541-07:00,0.88,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_30_open_0500_PT,2025-06-30 12:00:00+00:00,2025-06-30 05:00:00-07:00,2025-06-30,0,1,office_exit|leave_office|xi_jinping|year:2025|551963|114304586861386186441621124384163963092522056897081085884483958561365015034812|KXLEADEROUT-25-XJIN,office_exit|leave_office|xi_jinping|year:2025,office_exit,uma_risk_exposed,551963,Xi Jinping out in 2025?,0,Yes,114304586861386186441621124384163963092522056897081085884483958561365015034812,False,binary_yes_token_price,KXLEADEROUT-25-XJIN,Xi Jinping out this year?,Xi Jinping,78655911.742866,78655911.742866,0.12,0.01,0.11,2025-06-30 04:49:34-07:00,2025-06-29 02:15:28.747541-07:00,0.88,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_30_open_0500_PT,2025-06-30 12:00:00+00:00,2025-06-30 05:00:00-07:00,2025-06-30,0,1,office_exit|resign|volodymyr_zelenskyy|year:2025|525157|74129046843921940913413587682588886122583847748489066762857187137233978267670|KXUKRAINERESIGN-26,office_exit|resign|volodymyr_zelenskyy|year:2025,office_exit,uma_risk_exposed,525157,Zelensky resigns in 2025?,0,Yes,74129046843921940913413587682588886122583847748489066762857187137233978267670,False,binary_yes_token_price,KXUKRAINERESIGN-26,"Will Volodymyr Zelenskyy resign before Jan 1, 2026?",Before 2026,639799.279247,639799.279247,0.0899999189999919,0.1,-0.010000081000008099,2025-06-28 05:56:54-07:00,2025-06-30 03:00:08.265305-07:00,0.88,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_30_open_0500_PT,2025-06-30 12:00:00+00:00,2025-06-30 05:00:00-07:00,2025-06-30,0,1,policy_action|create|national_bitcoin_reserve|united_states|year:2025|516937|83894672511259544049673946661753374355328822374216474995072428966535091173758|KXBTCRESERVE-26-JAN01,policy_action|create|national_bitcoin_reserve|united_states|year:2025,policy_action,uma_risk_exposed,516937,US national Bitcoin reserve in 2025?,0,Yes,83894672511259544049673946661753374355328822374216474995072428966535091173758,False,binary_yes_token_price,KXBTCRESERVE-26-JAN01,"Will Trump create a National Bitcoin Reserve before Jan 1, 2026?","Before Jan 1, 2026",5526758.797978,5526758.797978,0.32,0.32,0.0,2025-06-30 02:49:08-07:00,2025-06-30 04:22:10.699725-07:00,0.78,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_30_open_0500_PT,2025-06-30 12:00:00+00:00,2025-06-30 05:00:00-07:00,2025-06-30,0,1,policy_action|eliminate|department_of_education|united_states|year:2025|523188|60661165588332286306443081468695135979348107944620337686282849990456442563142|KXDOED-26-JAN01,policy_action|eliminate|department_of_education|united_states|year:2025,policy_action,uma_risk_exposed,523188,Will Trump end Department of Education in 2025?,0,Yes,60661165588332286306443081468695135979348107944620337686282849990456442563142,False,binary_yes_token_price,KXDOED-26-JAN01,"Will the Department of Education be eliminated before Jan 1, 2026?","Before Jan 1, 2026",900396.416301,900396.416301,0.072,0.08,-0.008000000000000007,2025-06-29 20:33:20-07:00,2025-06-30 03:43:53.236100-07:00,0.78,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_30_open_0500_PT,2025-06-30 12:00:00+00:00,2025-06-30 05:00:00-07:00,2025-06-30,0,1,policy_action|start|recession|united_states|year:2025|516710|104173557214744537570424345347209544585775842950109756851652855913015295701992|RECSSNBER-25,policy_action|start|recession|united_states|year:2025,policy_action,uma_risk_exposed,516710,US recession in 2025?,0,Yes,104173557214744537570424345347209544585775842950109756851652855913015295701992,False,binary_yes_token_price,RECSSNBER-25,Will there be a recession in 2025?,Starts,11734512.428529,11734512.428529,0.26,0.27,-0.010000000000000009,2025-06-30 04:50:46-07:00,2025-06-30 04:21:14.765413-07:00,0.78,deterministic_contract_key
zelensky_suit,2025-06-30,2025-07-08,2025_06_30_close_1700_PT,2025-07-01 00:00:00+00:00,2025-06-30 17:00:00-07:00,2025-06-30,0,1,election|win|andr_nico_rodr_guez|bolivia_president|year:2025|2025|543259|21349083717605037525723335754807560771874175181325455859992777238860289139531|KXBOLIVIAPRES-25-AR,election|win|andr_nico_rodr_guez|bolivia_president|year:2025|2025,election,uma_risk_exposed,543259,Will Andrónico Rodríguez win the 2025 Bolivia presidential election?,0,Yes,21349083717605037525723335754807560771874175181325455859992777238860289139531,False,binary_yes_token_price,KXBOLIVIAPRES-25-AR,Who will win the Bolivian presidential election?,Andrónico Rodríguez,7326758.679552,7326758.679552,0.26,0.22,0.04000000000000001,2025-06-30 15:04:10-07:00,2025-06-30 15:01:46.564789-07:00,0.78,deterministic_contract_key
